iteration,error_train,error_test,accuracy_train,accuracy_test,time
276,0.2752688172043011,0.2745519713261649,0.7247311827956989,0.7254480286738352,3.6232569809944835
281,0.6600358422939068,0.668100358422939,0.3399641577060932,0.3318996415770609,3.6860239599918714
286,0.7016129032258065,0.7197132616487455,0.29838709677419356,0.2802867383512545,3.036446244994295
291,0.2731182795698925,0.24659498207885305,0.7268817204301076,0.753405017921147,2.2180213020037627
296,0.6510752688172043,0.678853046594982,0.3489247311827957,0.3211469534050179,3.5979620380094275
301,0.6191756272401434,0.6387096774193548,0.38082437275985664,0.36129032258064514,3.607918616005918
306,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.5683958849986084
311,0.3681003584229391,0.3311827956989247,0.6318996415770609,0.6688172043010753,3.5555140130018117
316,0.4275985663082437,0.45949820788530465,0.5724014336917562,0.5405017921146953,3.674220304004848
321,0.7152329749103943,0.7491039426523297,0.2847670250896057,0.25089605734767023,3.6352126839919947
326,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.540578693005955
331,0.6232974910394266,0.6594982078853047,0.3767025089605735,0.34050179211469533,3.5934599439933663
336,0.27347670250896056,0.24516129032258063,0.7265232974910394,0.7548387096774194,3.7592356170061976
341,0.34068100358422937,0.3419354838709677,0.6593189964157706,0.6580645161290323,3.6860555199964438
346,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,2.9468510019942187
351,0.27114695340501793,0.24372759856630824,0.7288530465949821,0.7562724014336918,3.636195732993656
356,0.7265232974910394,0.7526881720430108,0.27347670250896056,0.24731182795698925,5.9724069369985955
361,0.6209677419354839,0.6351254480286739,0.3790322580645161,0.3648745519713262,13.448707178991754
366,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,6.950886300997809
371,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.846820987004321
376,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,8.352917879994493
381,0.7184587813620071,0.7469534050179212,0.2815412186379928,0.2530465949820789,16.200882820005063
386,0.614516129032258,0.6394265232974911,0.38548387096774195,0.36057347670250894,15.973383700009435
391,0.6258064516129033,0.6057347670250897,0.3741935483870968,0.3942652329749104,16.595228988997405
396,0.39802867383512547,0.4050179211469534,0.6019713261648746,0.5949820788530465,16.485339128994383
401,0.27598566308243727,0.26021505376344084,0.7240143369175627,0.7397849462365591,15.872144599998137
406,0.7277777777777777,0.7541218637992831,0.2722222222222222,0.24587813620071686,16.258072883007117
411,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,16.090457535989117
416,0.703584229390681,0.7240143369175627,0.296415770609319,0.27598566308243727,15.39243413398799
421,0.2777777777777778,0.24802867383512545,0.7222222222222222,0.7519713261648745,15.893333368003368
426,0.7267025089605734,0.7548387096774194,0.2732974910394265,0.24516129032258063,15.821370896999724
431,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,15.720215017005103
436,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,4.650812918000156
441,0.41792114695340504,0.4336917562724014,0.582078853046595,0.5663082437275986,3.8112290470016887
446,0.5801075268817204,0.5906810035842294,0.4198924731182796,0.40931899641577063,3.8927691169956233
451,0.3541218637992832,0.3218637992831541,0.6458781362007169,0.6781362007168459,3.8483349550078856
456,0.5134408602150538,0.5182795698924731,0.48655913978494625,0.4817204301075269,3.495849878003355
461,0.7297491039426524,0.7569892473118279,0.27025089605734764,0.24301075268817204,3.7099577649933053
466,0.27204301075268816,0.24372759856630824,0.7279569892473118,0.7562724014336918,3.64280948000669
471,0.27813620071684586,0.24874551971326164,0.7218637992831541,0.7512544802867384,3.835958199997549
476,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.559420853998745
481,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.625501621994772
486,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.713463618012611
491,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.8003560029901564
496,0.6559139784946236,0.6931899641577061,0.34408602150537637,0.3068100358422939,3.5910219459910877
501,0.3682795698924731,0.34767025089605735,0.6317204301075269,0.6523297491039427,3.6257600450044265
506,0.692831541218638,0.7082437275985664,0.307168458781362,0.2917562724014337,3.625614119009697
511,0.28817204301075267,0.2616487455197133,0.7118279569892473,0.7383512544802867,3.7990519150043838
516,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.881563956005266
521,0.6899641577060932,0.7189964157706094,0.3100358422939068,0.2810035842293907,3.7911476230074186
526,0.3917562724014337,0.38064516129032255,0.6082437275985663,0.6193548387096774,3.896866184004466
531,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.934138702999917
536,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.645442525012186
541,0.5238351254480287,0.5620071684587814,0.4761648745519713,0.43799283154121865,3.807093502007774
546,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.854849262002972
551,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.6796931919961935
556,0.2722222222222222,0.24802867383512545,0.7277777777777777,0.7519713261648745,3.7772318350034766
561,0.271505376344086,0.24444444444444444,0.728494623655914,0.7555555555555555,3.6903068619867554
566,0.27974910394265234,0.2616487455197133,0.7202508960573477,0.7383512544802867,3.5808560799923725
571,0.2707885304659498,0.24372759856630824,0.7292114695340501,0.7562724014336918,3.6757050570013234
576,0.7091397849462365,0.7075268817204301,0.2908602150537634,0.2924731182795699,3.5622234710026532
581,0.6795698924731183,0.6996415770609319,0.3204301075268817,0.3003584229390681,3.7884913500020048
586,0.4435483870967742,0.4064516129032258,0.5564516129032258,0.5935483870967742,3.6826418380078394
591,0.36469534050179214,0.36845878136200716,0.6353046594982079,0.6315412186379928,3.637940579006681
596,0.34695340501792116,0.3634408602150538,0.6530465949820788,0.6365591397849463,3.5665254929917865
601,0.725089605734767,0.7505376344086021,0.27491039426523295,0.24946236559139784,3.6134178370120935
606,0.3517921146953405,0.33835125448028674,0.6482078853046594,0.6616487455197133,3.6303939319914207
611,0.27293906810035845,0.24372759856630824,0.7270609318996416,0.7562724014336918,3.671807566002826
616,0.7134408602150538,0.739068100358423,0.28655913978494624,0.26093189964157704,2.998750005994225
621,0.5761648745519713,0.5956989247311828,0.42383512544802865,0.4043010752688172,3.6013331939902855
626,0.396415770609319,0.4028673835125448,0.603584229390681,0.5971326164874552,3.7279994349955814
631,0.5559139784946237,0.5620071684587814,0.44408602150537635,0.43799283154121865,3.675073323000106
636,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.2578029360010987
641,0.37240143369175627,0.3756272401433692,0.6275985663082437,0.6243727598566309,3.616607378004119
646,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.623927200998878
651,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,2.910215555006289
656,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.7454403000010643
661,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.7305566010036273
666,0.6998207885304659,0.7261648745519713,0.300179211469534,0.2738351254480287,3.6683612279884983
671,0.4050179211469534,0.3921146953405018,0.5949820788530465,0.6078853046594982,3.5412614819942974
676,0.7254480286738352,0.7440860215053764,0.2745519713261649,0.25591397849462366,3.5352254360041115
681,0.42329749103942654,0.3863799283154122,0.5767025089605735,0.6136200716845878,3.6812991759943543
686,0.7184587813620071,0.7412186379928315,0.2815412186379928,0.25878136200716845,3.6270766870002262
691,0.6154121863799283,0.625089605734767,0.38458781362007166,0.374910394265233,3.79506330100412
696,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.6103872819949174
701,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.477836293997825
706,0.7308243727598567,0.7569892473118279,0.2691756272401434,0.24301075268817204,3.545195099999546
711,0.6053763440860215,0.5978494623655914,0.3946236559139785,0.4021505376344086,3.4357387960044434
716,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.6567698319995543
721,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.566493688005721
726,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.617504720008583
731,0.71415770609319,0.749820788530466,0.28584229390681004,0.25017921146953404,3.629533396990155
736,0.2724014336917563,0.24444444444444444,0.7275985663082437,0.7555555555555555,3.6403808819886763
741,0.44731182795698926,0.4544802867383513,0.5526881720430108,0.5455197132616487,3.7768546540028183
746,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.6864820810005767
751,0.4684587813620072,0.4559139784946237,0.5315412186379929,0.5440860215053763,3.6175548150058603
756,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.561295792009332
761,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.5872092970093945
766,0.3293906810035842,0.30824372759856633,0.6706093189964157,0.6917562724014337,5.730005378994974
771,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.8973498580016894
776,0.2806451612903226,0.26953405017921145,0.7193548387096774,0.7304659498207885,3.7798063779919175
781,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.772712901001796
786,0.44767025089605733,0.43082437275985663,0.5523297491039426,0.5691756272401434,3.6647689630044624
791,0.7247311827956989,0.749820788530466,0.2752688172043011,0.25017921146953404,3.9761628539999947
796,0.7281362007168459,0.7569892473118279,0.27186379928315413,0.24301075268817204,4.037168631999521
801,0.6645161290322581,0.6896057347670251,0.33548387096774196,0.3103942652329749,3.8349374440003885
806,0.47043010752688175,0.45734767025089607,0.5295698924731183,0.5426523297491039,3.8895591589971446
811,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.9294151189969853
816,0.7288530465949821,0.7555555555555555,0.27114695340501793,0.24444444444444444,3.7659808390017133
821,0.41935483870967744,0.410752688172043,0.5806451612903226,0.589247311827957,3.895678152999608
826,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,4.080634224010282
831,0.335663082437276,0.2939068100358423,0.6643369175627241,0.7060931899641577,3.830810575003852
836,0.7290322580645161,0.7555555555555555,0.2709677419354839,0.24444444444444444,2.9189153850020375
841,0.7130824372759856,0.7426523297491039,0.28691756272401436,0.25734767025089605,3.122623574992758
846,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.322469046994229
851,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,4.235340377010289
856,0.30878136200716844,0.2853046594982079,0.6912186379928316,0.7146953405017921,4.043906512000831
861,0.30448028673835126,0.2845878136200717,0.6955197132616487,0.7154121863799283,3.8513191229867516
866,0.6978494623655914,0.7261648745519713,0.3021505376344086,0.2738351254480287,3.857267707004212
871,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,4.171925617993111
876,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,3.950022856995929
881,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,3.8818599009973696
886,0.5444444444444444,0.5598566308243728,0.45555555555555555,0.44014336917562724,3.8651267329987604
891,0.6949820788530466,0.6974910394265234,0.3050179211469534,0.3025089605734767,4.086445419001393
896,0.6397849462365591,0.6200716845878136,0.3602150537634409,0.37992831541218636,4.144396761999815
901,0.7275985663082437,0.7541218637992831,0.2724014336917563,0.24587813620071686,3.958001126011368
906,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,2.993230235995725
911,0.41164874551971326,0.4050179211469534,0.5883512544802867,0.5949820788530465,3.9769808759883745
916,0.42491039426523297,0.3878136200716846,0.575089605734767,0.6121863799283154,4.116700700004003
921,0.5360215053763441,0.5175627240143369,0.4639784946236559,0.4824372759856631,3.7707600120047573
926,0.2646953405017921,0.2630824372759857,0.7353046594982079,0.7369175627240143,4.0164772830030415
931,0.7279569892473118,0.7562724014336918,0.27204301075268816,0.24372759856630824,4.016383410998969
936,0.38870967741935486,0.37132616487455194,0.6112903225806452,0.628673835125448,3.906280406998121
941,0.6693548387096774,0.7053763440860215,0.33064516129032256,0.2946236559139785,3.89967440199689
946,0.28422939068100356,0.25806451612903225,0.7157706093189964,0.7419354838709677,4.0159919379948406
951,0.7026881720430107,0.7197132616487455,0.29731182795698924,0.2802867383512545,4.023539175002952
956,0.2709677419354839,0.24444444444444444,0.7290322580645161,0.7555555555555555,4.123239552005543
961,0.3123655913978495,0.2724014336917563,0.6876344086021505,0.7275985663082437,4.171594679995906
966,0.339247311827957,0.34551971326164876,0.660752688172043,0.6544802867383512,4.32582651899429
971,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,4.104360009994707
976,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,4.041388216995983
981,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,4.320937241995125
986,0.27114695340501793,0.24516129032258063,0.7288530465949821,0.7548387096774194,4.069991508004023
991,0.27114695340501793,0.24372759856630824,0.7288530465949821,0.7562724014336918,4.085426680001547
996,0.27114695340501793,0.24372759856630824,0.7288530465949821,0.7562724014336918,4.055957356002182
