iteration,error_train,error_test,accuracy_train,accuracy_test,time
356,0.2517921146953405,0.25161290322580643,0.7482078853046595,0.7483870967741936,33.43206701500003
361,0.23709677419354838,0.23010752688172043,0.7629032258064516,0.7698924731182796,28.25431939000009
366,0.2410394265232975,0.23870967741935484,0.7589605734767025,0.7612903225806451,18.77013321000004
371,0.2349462365591398,0.24229390681003585,0.7650537634408602,0.7577060931899642,18.78431558300008
376,0.22670250896057348,0.22293906810035843,0.7732974910394266,0.7770609318996415,16.279633485999966
381,0.257168458781362,0.25519713261648747,0.742831541218638,0.7448028673835125,17.444422592000137
386,0.23243727598566308,0.22724014336917564,0.7675627240143369,0.7727598566308244,17.411749395000015
391,0.26039426523297493,0.25519713261648747,0.7396057347670251,0.7448028673835125,14.876289113999974
396,0.25161290322580643,0.24659498207885305,0.7483870967741936,0.753405017921147,25.19344873299997
401,0.24731182795698925,0.23512544802867383,0.7526881720430108,0.7648745519713261,22.60875433299998
406,0.2435483870967742,0.25663082437275986,0.7564516129032258,0.7433691756272401,21.37397617700026
411,0.2460573476702509,0.23225806451612904,0.7539426523297491,0.7677419354838709,23.906414116999713
416,0.2489247311827957,0.24659498207885305,0.7510752688172043,0.753405017921147,35.491812033000315
421,0.22652329749103942,0.23010752688172043,0.7734767025089606,0.7698924731182796,44.53539750400023
426,0.22293906810035843,0.21935483870967742,0.7770609318996415,0.7806451612903226,17.45141109999986
431,0.23709677419354838,0.22007168458781362,0.7629032258064516,0.7799283154121864,37.76684410500002
436,0.24408602150537634,0.24229390681003585,0.7559139784946236,0.7577060931899642,39.686787302000084
441,0.2503584229390681,0.23154121863799282,0.7496415770609319,0.7684587813620072,14.840203135000138
446,0.24408602150537634,0.22724014336917564,0.7559139784946236,0.7727598566308244,29.13425437600017
451,0.25053763440860216,0.24086021505376345,0.7494623655913979,0.7591397849462366,27.93529005299979
456,0.2496415770609319,0.24444444444444444,0.7503584229390681,0.7555555555555555,14.963701597000181
461,0.25017921146953404,0.22867383512544803,0.749820788530466,0.771326164874552,22.61533895499997
466,0.246415770609319,0.24731182795698925,0.753584229390681,0.7526881720430108,31.728467467000428
471,0.2406810035842294,0.23225806451612904,0.7593189964157706,0.7677419354838709,25.25041711899985
476,0.2532258064516129,0.23512544802867383,0.7467741935483871,0.7648745519713261,16.16176178600017
481,0.24444444444444444,0.23799283154121864,0.7555555555555555,0.7620071684587814,22.982774354999947
486,0.2410394265232975,0.24659498207885305,0.7589605734767025,0.753405017921147,36.64787266200028
491,0.23906810035842294,0.23727598566308244,0.760931899641577,0.7627240143369176,35.66559488099983
496,0.2410394265232975,0.2537634408602151,0.7589605734767025,0.7462365591397849,41.096424642999864
501,0.2456989247311828,0.25448028673835127,0.7543010752688172,0.7455197132616488,22.629142450000018
506,0.2396057347670251,0.25519713261648747,0.7603942652329749,0.7448028673835125,32.92289775300014
511,0.25519713261648747,0.24874551971326164,0.7448028673835125,0.7512544802867384,22.586065774999952
516,0.23387096774193547,0.24516129032258063,0.7661290322580645,0.7548387096774194,16.120712178999838
521,0.24372759856630824,0.23870967741935484,0.7562724014336918,0.7612903225806451,27.82768841999996
526,0.2406810035842294,0.23942652329749103,0.7593189964157706,0.760573476702509,20.243338762999883
531,0.24838709677419354,0.24444444444444444,0.7516129032258064,0.7555555555555555,16.15080801100021
536,0.2460573476702509,0.2623655913978495,0.7539426523297491,0.7376344086021506,14.836079011000038
541,0.25053763440860216,0.2752688172043011,0.7494623655913979,0.7247311827956989,16.08823318900022
546,0.24283154121863798,0.24516129032258063,0.757168458781362,0.7548387096774194,17.476319211000373
551,0.24229390681003585,0.25017921146953404,0.7577060931899642,0.749820788530466,36.74983312899985
556,0.235663082437276,0.22508960573476702,0.764336917562724,0.774910394265233,29.028659759999755
561,0.23781362007168458,0.24874551971326164,0.7621863799283154,0.7512544802867384,29.504514169999766
566,0.24193548387096775,0.23297491039426524,0.7580645161290323,0.7670250896057348,21.396102350000092
571,0.23512544802867383,0.24372759856630824,0.7648745519713261,0.7562724014336918,42.094615128999976
576,0.22759856630824374,0.23297491039426524,0.7724014336917563,0.7670250896057348,14.86656741500019
581,0.25627240143369173,0.26093189964157704,0.7437275985663082,0.739068100358423,21.303176727999926
586,0.2449820788530466,0.2523297491039427,0.7550179211469534,0.7476702508960573,19.28386635700008
591,0.2485663082437276,0.27741935483870966,0.7514336917562724,0.7225806451612903,25.175131684000007
596,0.2485663082437276,0.22867383512544803,0.7514336917562724,0.771326164874552,16.113470502999917
601,0.24229390681003585,0.23655913978494625,0.7577060931899642,0.7634408602150538,31.643099325000094
606,0.23763440860215054,0.23655913978494625,0.7623655913978494,0.7634408602150538,16.14450388999967
611,0.23835125448028674,0.22867383512544803,0.7616487455197133,0.771326164874552,21.299810701000297
616,0.24874551971326164,0.25949820788530464,0.7512544802867384,0.7405017921146954,18.85578610199991
621,0.24157706093189965,0.24372759856630824,0.7584229390681003,0.7562724014336918,23.94730363000008
626,0.2489247311827957,0.25519713261648747,0.7510752688172043,0.7448028673835125,30.482116834999943
631,0.2449820788530466,0.23727598566308244,0.7550179211469534,0.7627240143369176,25.320752993000042
636,0.23620071684587812,0.23225806451612904,0.7637992831541218,0.7677419354838709,22.688065870000173
641,0.2410394265232975,0.26093189964157704,0.7589605734767025,0.739068100358423,25.274098954000237
646,0.2456989247311828,0.24659498207885305,0.7543010752688172,0.753405017921147,18.764232638000067
651,0.2410394265232975,0.2523297491039427,0.7589605734767025,0.7476702508960573,43.70321654300005
656,0.21433691756272402,0.22293906810035843,0.785663082437276,0.7770609318996415,14.844251690999954
661,0.2496415770609319,0.24157706093189965,0.7503584229390681,0.7584229390681003,21.30724588000021
666,0.25519713261648747,0.2709677419354839,0.7448028673835125,0.7290322580645161,28.217469722999795
671,0.2417562724014337,0.24086021505376345,0.7582437275985663,0.7591397849462366,20.23338013600005
676,0.2413978494623656,0.22580645161290322,0.7586021505376344,0.7741935483870968,30.413990927000214
681,0.22455197132616486,0.23655913978494625,0.7754480286738351,0.7634408602150538,31.708150708000176
686,0.2485663082437276,0.22437275985663083,0.7514336917562724,0.7756272401433691,31.77196557499974
691,0.24372759856630824,0.2637992831541219,0.7562724014336918,0.7362007168458782,16.725411781000275
696,0.23297491039426524,0.22580645161290322,0.7670250896057348,0.7741935483870968,38.488854143000026
701,0.24372759856630824,0.23440860215053763,0.7562724014336918,0.7655913978494624,42.63466573100004
706,0.2399641577060932,0.22724014336917564,0.7600358422939069,0.7727598566308244,21.63027251299991
711,0.2435483870967742,0.22508960573476702,0.7564516129032258,0.774910394265233,15.036170105999645
716,0.24802867383512545,0.23870967741935484,0.7519713261648745,0.7612903225806451,19.090251873999932
721,0.23172043010752688,0.24874551971326164,0.7682795698924731,0.7512544802867384,15.15281491900032
726,0.24408602150537634,0.24587813620071686,0.7559139784946236,0.7541218637992831,21.80388951499981
731,0.23691756272401435,0.23010752688172043,0.7630824372759857,0.7698924731182796,33.75338694799984
736,0.22329749103942653,0.2129032258064516,0.7767025089605735,0.7870967741935484,23.284331028999986
741,0.23189964157706094,0.25017921146953404,0.7681003584229391,0.749820788530466,30.156679473999702
746,0.2435483870967742,0.23655913978494625,0.7564516129032258,0.7634408602150538,26.170446182999967
751,0.24444444444444444,0.25519713261648747,0.7555555555555555,0.7448028673835125,16.77297412400003
756,0.2523297491039427,0.23297491039426524,0.7476702508960573,0.7670250896057348,24.89320608700018
761,0.24946236559139784,0.22580645161290322,0.7505376344086021,0.7741935483870968,23.549562321000394
766,0.22652329749103942,0.23942652329749103,0.7734767025089606,0.760573476702509,31.10539305400016
771,0.2413978494623656,0.25519713261648747,0.7586021505376344,0.7448028673835125,43.11791384600019
776,0.235663082437276,0.23655913978494625,0.764336917562724,0.7634408602150538,18.83757513599994
781,0.22849462365591397,0.23154121863799282,0.771505376344086,0.7684587813620072,38.05550137099999
786,0.24659498207885305,0.24659498207885305,0.753405017921147,0.753405017921147,27.763060751000012
791,0.24336917562724014,0.22580645161290322,0.7566308243727599,0.7741935483870968,26.629996287999802
796,0.25448028673835127,0.26523297491039427,0.7455197132616488,0.7347670250896058,16.477844571999867
801,0.2575268817204301,0.24946236559139784,0.7424731182795699,0.7505376344086021,22.263096735000545
806,0.2435483870967742,0.24301075268817204,0.7564516129032258,0.7569892473118279,23.688432652999836
811,0.23118279569892472,0.23440860215053763,0.7688172043010753,0.7655913978494624,29.201439591000053
816,0.22921146953405017,0.24229390681003585,0.7707885304659499,0.7577060931899642,26.627133956000762
821,0.2388888888888889,0.23297491039426524,0.7611111111111111,0.7670250896057348,17.928811517000213
826,0.23835125448028674,0.23512544802867383,0.7616487455197133,0.7648745519713261,26.646031879000475
831,0.24372759856630824,0.25878136200716845,0.7562724014336918,0.7412186379928315,23.72238427299999
836,0.2342293906810036,0.24157706093189965,0.7657706093189964,0.7584229390681003,24.057925998000428
841,0.2521505376344086,0.23870967741935484,0.7478494623655914,0.7612903225806451,29.476597644999856
846,0.24336917562724014,0.25878136200716845,0.7566308243727599,0.7412186379928315,23.7155886999999
851,0.2453405017921147,0.24516129032258063,0.7546594982078854,0.7548387096774194,29.243217555999763
856,0.24731182795698925,0.25591397849462366,0.7526881720430108,0.7440860215053764,22.16278735600008
861,0.24480286738351253,0.2523297491039427,0.7551971326164875,0.7476702508960573,26.627745471000708
866,0.25448028673835127,0.23942652329749103,0.7455197132616488,0.760573476702509,16.504896237999674
871,0.24121863799283155,0.25017921146953404,0.7587813620071685,0.749820788530466,34.94117130199993
876,0.24050179211469533,0.23870967741935484,0.7594982078853046,0.7612903225806451,17.957798374999584
881,0.23673835125448028,0.23584229390681002,0.7632616487455197,0.76415770609319,26.35366708299989
886,0.23369175627240144,0.24229390681003585,0.7663082437275985,0.7577060931899642,16.30852523500016
891,0.2349462365591398,0.22508960573476702,0.7650537634408602,0.774910394265233,22.802832096999737
896,0.22401433691756273,0.24157706093189965,0.7759856630824373,0.7584229390681003,31.688729753999723
901,0.23243727598566308,0.24086021505376345,0.7675627240143369,0.7591397849462366,22.11568523599999
906,0.25412186379928314,0.23799283154121864,0.7458781362007169,0.7620071684587814,17.830459032000363
911,0.24229390681003585,0.23584229390681002,0.7577060931899642,0.76415770609319,18.602298539000003
916,0.2388888888888889,0.24659498207885305,0.7611111111111111,0.753405017921147,18.42862028499985
921,0.2460573476702509,0.21935483870967742,0.7539426523297491,0.7806451612903226,16.825347844000135
926,0.2360215053763441,0.24301075268817204,0.763978494623656,0.7569892473118279,16.740057151000656
931,0.2439068100358423,0.27956989247311825,0.7560931899641578,0.7204301075268817,23.311358481000752
936,0.2439068100358423,0.26666666666666666,0.7560931899641578,0.7333333333333333,15.246096822000254
941,0.2403225806451613,0.23512544802867383,0.7596774193548387,0.7648745519713261,27.263130575000105
946,0.24301075268817204,0.24301075268817204,0.7569892473118279,0.7569892473118279,31.432614199000454
951,0.2302867383512545,0.21577060931899641,0.7697132616487455,0.7842293906810036,42.056074355999954
956,0.21379928315412186,0.20430107526881722,0.7862007168458781,0.7956989247311828,20.755681321999873
961,0.2510752688172043,0.24014336917562723,0.7489247311827957,0.7598566308243727,23.614137655000377
966,0.25017921146953404,0.25591397849462366,0.749820788530466,0.7440860215053764,15.69720485200014
971,0.24247311827956988,0.24086021505376345,0.7575268817204301,0.7591397849462366,20.963838054999542
976,0.22096774193548388,0.22867383512544803,0.7790322580645161,0.771326164874552,25.067275807999977
981,0.2406810035842294,0.23942652329749103,0.7593189964157706,0.760573476702509,44.74490906600022
986,0.23297491039426524,0.24157706093189965,0.7670250896057348,0.7584229390681003,19.7555245249996
991,0.2528673835125448,0.24086021505376345,0.7471326164874552,0.7591397849462366,18.873936728000444
996,0.2399641577060932,0.24157706093189965,0.7600358422939069,0.7584229390681003,41.87035950799964
