iteration,error_train,error_test,accuracy_train,accuracy_test,time
241,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,8.967525864994968
246,0.27956989247311825,0.24874551971326164,0.7204301075268817,0.7512544802867384,9.183649463011534
251,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,6.258091409996268
256,0.271505376344086,0.24516129032258063,0.728494623655914,0.7548387096774194,9.6719434849947
261,0.28906810035842295,0.2802867383512545,0.7109318996415771,0.7197132616487455,9.882089710998116
266,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,7.1566062009951565
271,0.27114695340501793,0.24372759856630824,0.7288530465949821,0.7562724014336918,9.963391512996168
276,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,9.979850465999334
281,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,9.257764117006445
286,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,10.83887243999925
291,0.3132616487455197,0.2831541218637993,0.6867383512544802,0.7168458781362007,10.814229712996166
296,0.5910394265232974,0.6057347670250897,0.4089605734767025,0.3942652329749104,11.305810364996432
301,0.324910394265233,0.3161290322580645,0.6750896057347671,0.6838709677419355,11.646902879001573
306,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,11.008368761002203
311,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,7.618159760997514
316,0.7293906810035843,0.7562724014336918,0.27060931899641577,0.24372759856630824,11.352673303990741
321,0.3043010752688172,0.2724014336917563,0.6956989247311828,0.7275985663082437,13.07006087800255
326,0.7062724014336917,0.7383512544802867,0.29372759856630826,0.2616487455197133,12.83431549501256
331,0.7288530465949821,0.7555555555555555,0.27114695340501793,0.24444444444444444,12.94453580499976
336,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,12.951823659997899
341,0.5306451612903226,0.5225806451612903,0.4693548387096774,0.4774193548387097,13.606310978997499
346,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,13.864837729008286
351,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,13.945945183004369
356,0.32365591397849464,0.2903225806451613,0.6763440860215054,0.7096774193548387,14.497467407010845
361,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,14.402673186996253
366,0.5992831541218638,0.6007168458781362,0.4007168458781362,0.3992831541218638,14.664931580002303
371,0.4229390681003584,0.4157706093189964,0.5770609318996416,0.5842293906810035,15.036591953990865
376,0.6114695340501792,0.6236559139784946,0.38853046594982077,0.3763440860215054,15.343103801002144
381,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,15.513209042997914
386,0.5277777777777778,0.5017921146953405,0.4722222222222222,0.4982078853046595,15.793322149998858
391,0.4021505376344086,0.3827956989247312,0.5978494623655914,0.6172043010752688,7.409681799996179
396,0.34086021505376346,0.35053763440860214,0.6591397849462366,0.6494623655913978,16.443648619999294
401,0.3025089605734767,0.2802867383512545,0.6974910394265234,0.7197132616487455,16.692351984995184
406,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,16.818712003994733
411,0.7277777777777777,0.7569892473118279,0.2722222222222222,0.24301075268817204,17.342028480008594
416,0.728494623655914,0.7548387096774194,0.271505376344086,0.24516129032258063,14.813406240995391
421,0.29121863799283154,0.27025089605734764,0.7087813620071685,0.7297491039426524,17.1697881900036
426,0.27204301075268816,0.24301075268817204,0.7279569892473118,0.7569892473118279,17.50696104799863
431,0.7256272401433692,0.7519713261648745,0.27437275985663084,0.24802867383512545,18.40057571500074
436,0.7039426523297491,0.7168458781362007,0.2960573476702509,0.2831541218637993,18.380856773001142
441,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,19.386362607998308
446,0.2709677419354839,0.24444444444444444,0.7290322580645161,0.7555555555555555,10.070320493003237
451,0.2663082437275986,0.24659498207885305,0.7336917562724015,0.753405017921147,16.917223060998367
456,0.27365591397849465,0.24444444444444444,0.7263440860215054,0.7555555555555555,17.550777206997736
461,0.4808243727598566,0.4824372759856631,0.5191756272401433,0.5175627240143369,17.1143864980113
466,0.7118279569892473,0.7462365591397849,0.28817204301075267,0.2537634408602151,17.112279458000557
471,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,17.109993207006482
476,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,17.428941945996485
481,0.41469534050179213,0.410752688172043,0.5853046594982079,0.589247311827957,11.078239923008368
486,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,20.68500107100408
491,0.7096774193548387,0.7383512544802867,0.2903225806451613,0.2616487455197133,18.946573223991436
496,0.27186379928315413,0.24372759856630824,0.7281362007168459,0.7562724014336918,18.172765065988642
501,0.6424731182795699,0.6530465949820788,0.3575268817204301,0.34695340501792116,18.54971851099981
506,0.7279569892473118,0.7548387096774194,0.27204301075268816,0.24516129032258063,15.563801783995586
511,0.29354838709677417,0.27741935483870966,0.7064516129032258,0.7225806451612903,19.073239745004685
516,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,19.037700018001487
521,0.6811827956989247,0.6838709677419355,0.3188172043010753,0.3161290322580645,9.67785243500839
526,0.7218637992831541,0.7505376344086021,0.27813620071684586,0.24946236559139784,18.802437293008552
531,0.27724014336917563,0.25017921146953404,0.7227598566308244,0.749820788530466,11.692997409991222
536,0.3318996415770609,0.30824372759856633,0.668100358422939,0.6917562724014337,20.647753372992156
541,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,19.55101702500542
546,0.27132616487455197,0.24444444444444444,0.728673835125448,0.7555555555555555,20.515062594000483
551,0.3949820788530466,0.3842293906810036,0.6050179211469534,0.6157706093189964,11.220217412002967
556,0.7060931899641577,0.7376344086021506,0.2939068100358423,0.2623655913978495,20.51970059100131
561,0.32974910394265233,0.3132616487455197,0.6702508960573477,0.6867383512544802,15.848632936002105
566,0.2831541218637993,0.2523297491039427,0.7168458781362007,0.7476702508960573,20.552313359003165
571,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,21.475822950000293
576,0.3797491039426523,0.3835125448028674,0.6202508960573476,0.6164874551971327,17.002515871005016
581,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,6.468101354999817
586,0.28189964157706093,0.26738351254480286,0.7181003584229391,0.7326164874551971,22.031293314998038
591,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,22.74408265699458
596,0.5130824372759857,0.5254480286738351,0.4869175627240143,0.4745519713261649,22.43520729399461
601,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,16.388353294998524
606,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,23.4924541329965
611,0.30591397849462365,0.2817204301075269,0.6940860215053763,0.7182795698924731,23.61935881600948
616,0.2831541218637993,0.25017921146953404,0.7168458781362007,0.749820788530466,23.874000607000198
621,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,20.72578051799792
626,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,25.134919585005264
631,0.3172043010752688,0.2996415770609319,0.6827956989247311,0.7003584229390681,21.46427137000137
636,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,27.32049216100131
641,0.6129032258064516,0.6236559139784946,0.3870967741935484,0.3763440860215054,23.328438880998874
646,0.27114695340501793,0.24372759856630824,0.7288530465949821,0.7562724014336918,24.314431938997586
651,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,26.621953412002767
656,0.7186379928315412,0.7469534050179212,0.28136200716845877,0.2530465949820789,25.98557798800175
661,0.31523297491039426,0.3003584229390681,0.6847670250896057,0.6996415770609319,27.3027038200089
666,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,27.398935367993545
671,0.35053763440860214,0.32831541218637994,0.6494623655913978,0.6716845878136201,22.119297761004418
676,0.2824372759856631,0.2616487455197133,0.717562724014337,0.7383512544802867,25.644117738993373
681,0.4689964157706093,0.4917562724014337,0.5310035842293906,0.5082437275985663,20.17950148000091
686,0.4775985663082437,0.45734767025089607,0.5224014336917563,0.5426523297491039,28.707745555002475
691,0.6853046594982078,0.7168458781362007,0.3146953405017921,0.2831541218637993,20.44960865098983
696,0.592831541218638,0.5741935483870968,0.407168458781362,0.4258064516129032,27.136323343002005
701,0.3010752688172043,0.2724014336917563,0.6989247311827957,0.7275985663082437,30.108749503007857
706,0.32437275985663083,0.3032258064516129,0.6756272401433692,0.6967741935483871,24.735775598994223
711,0.3014336917562724,0.27670250896057347,0.6985663082437276,0.7232974910394265,30.460066510000615
716,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,30.420634679001523
721,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,26.422441717993934
726,0.2716845878136201,0.24802867383512545,0.72831541218638,0.7519713261648745,31.060186614995473
731,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,17.991455922994646
736,0.27114695340501793,0.24444444444444444,0.7288530465949821,0.7555555555555555,17.223332970999763
741,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,31.4290659219987
746,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,32.4607366489945
751,0.6731182795698925,0.6860215053763441,0.32688172043010755,0.3139784946236559,31.67328690600698
756,0.28440860215053765,0.2752688172043011,0.7155913978494624,0.7247311827956989,23.320818476000568
761,0.728494623655914,0.7548387096774194,0.271505376344086,0.24516129032258063,45.76278004400956
766,0.3311827956989247,0.3003584229390681,0.6688172043010753,0.6996415770609319,28.69237405199965
771,0.36236559139784946,0.3232974910394265,0.6376344086021506,0.6767025089605735,28.37857190000068
776,0.7163082437275986,0.7426523297491039,0.28369175627240145,0.25734767025089605,25.098480601998745
781,0.3347670250896057,0.3419354838709677,0.6652329749103942,0.6580645161290323,28.376385760013363
786,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,16.72408513900882
791,0.29802867383512543,0.26953405017921145,0.7019713261648746,0.7304659498207885,21.19528412699583
796,0.2684587813620072,0.24802867383512545,0.7315412186379928,0.7519713261648745,17.73949552499107
801,0.7267025089605734,0.7505376344086021,0.2732974910394265,0.24946236559139784,7.438858691006317
806,0.5971326164874552,0.5870967741935483,0.4028673835125448,0.4129032258064516,29.178421006989083
811,0.5637992831541219,0.5333333333333333,0.43620071684587813,0.4666666666666667,24.61158646599506
816,0.31684587813620074,0.32831541218637994,0.6831541218637993,0.6716845878136201,19.4643488599977
821,0.2824372759856631,0.25591397849462366,0.717562724014337,0.7440860215053764,30.8906234009919
826,0.2722222222222222,0.24516129032258063,0.7277777777777777,0.7548387096774194,16.17000080201251
831,0.29193548387096774,0.2637992831541219,0.7080645161290322,0.7362007168458782,23.222981555998558
836,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,23.785574649009504
841,0.2862007168458781,0.26021505376344084,0.7137992831541219,0.7397849462365591,16.91478074200859
846,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,32.769295000995044
851,0.7008960573476702,0.6946236559139785,0.29910394265232976,0.3053763440860215,33.28723710300983
856,0.24444444444444444,0.22580645161290322,0.7555555555555555,0.7741935483870968,34.22669195100025
861,0.35053763440860214,0.33978494623655914,0.6494623655913978,0.6602150537634408,33.73058866399515
866,0.49802867383512545,0.5326164874551972,0.5019713261648745,0.46738351254480287,35.18745534999471
871,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,24.961865591991227
876,0.7347670250896058,0.7519713261648745,0.26523297491039427,0.24802867383512545,32.951414334005676
881,0.2745519713261649,0.24874551971326164,0.7254480286738352,0.7512544802867384,17.55558258399833
886,0.28655913978494624,0.2616487455197133,0.7134408602150538,0.7383512544802867,37.01427736500045
891,0.3043010752688172,0.2903225806451613,0.6956989247311828,0.7096774193548387,36.86654873199586
896,0.7288530465949821,0.7562724014336918,0.27114695340501793,0.24372759856630824,37.66164729099546
901,0.4829749103942652,0.4838709677419355,0.5170250896057348,0.5161290322580645,37.923504140009754
906,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,27.273136559000704
911,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,38.13214148799307
916,0.5844086021505376,0.5691756272401434,0.41559139784946236,0.43082437275985663,39.64774557300552
921,0.28888888888888886,0.2616487455197133,0.7111111111111111,0.7383512544802867,39.09188247100974
926,0.328494623655914,0.3046594982078853,0.671505376344086,0.6953405017921147,39.38974021699687
931,0.2709677419354839,0.24372759856630824,0.7290322580645161,0.7562724014336918,20.512979713006644
936,0.28279569892473116,0.2537634408602151,0.7172043010752688,0.7462365591397849,39.83814092600369
941,0.34014336917562726,0.30824372759856633,0.6598566308243727,0.6917562724014337,23.320378591000917
946,0.6951612903225807,0.7154121863799283,0.30483870967741933,0.2845878136200717,42.38536844000919
951,0.2840501792114695,0.2831541218637993,0.7159498207885304,0.7168458781362007,41.45832085701113
956,0.7290322580645161,0.7562724014336918,0.2709677419354839,0.24372759856630824,35.17657439901086
961,0.29623655913978497,0.27598566308243727,0.703763440860215,0.7240143369175627,43.3830303499999
966,0.34121863799283153,0.32616487455197135,0.6587813620071684,0.6738351254480287,27.10361027700128
971,0.36236559139784946,0.3548387096774194,0.6376344086021506,0.6451612903225806,33.2853739370039
976,0.317741935483871,0.2982078853046595,0.682258064516129,0.7017921146953405,35.267414904010366
981,0.2806451612903226,0.25734767025089605,0.7193548387096774,0.7426523297491039,42.683858860997134
986,0.2777777777777778,0.26523297491039427,0.7222222222222222,0.7347670250896058,22.533140941988677
991,0.6566308243727599,0.6824372759856631,0.3433691756272401,0.31756272401433694,22.97802979699918
996,0.6591397849462366,0.6888888888888889,0.34086021505376346,0.3111111111111111,44.44646358900354
